Pair,Causal_Relation_1,Conclusion_1,Causal_Relation_2,Conclusion_2,Classification,X,Y,Z
923,An increase in paper dust leads to more ocular fatigue during safety huddle.,Yes,An increase in paper dust leads to more safety huddle and an increase in ocular fatigue leads to more safety huddle.,No,O_A,paper dust,ocular fatigue,safety huddle
924,An increase in humid air leads to more nasal congestion during topic briefing.,Yes,An increase in humid air leads to more topic briefing and an increase in nasal congestion leads to more topic briefing.,No,O_A,humid air,nasal congestion,topic briefing
925,An increase in pest bite leads to more skin bump during jazz concert.,Yes,An increase in pest bite leads to more jazz concert and an increase in skin bump leads to more jazz concert.,No,O_A,pest bite,skin bump,jazz concert
926,An increase in solar storm leads to more radio static during gym hours.,Yes,An increase in solar storm leads to more gym hours and an increase in radio static leads to more gym hours.,No,O_A,solar storm,radio static,gym hours
927,An increase in blue light leads to more eye strain during night shift.,Yes,An increase in blue light leads to more night shift and an increase in eye strain leads to more night shift.,No,O_A,blue light,eye strain,night shift
928,An increase in brush tooth leads to more smile white during wind blow.,Yes,An increase in brush tooth leads to more wind blow and an increase in smile white leads to more wind blow.,No,O_A,brush tooth,smile white,wind blow
929,An increase in strong detergent leads to more skin redness during weekly meeting.,Yes,An increase in strong detergent leads to more weekly meeting and an increase in skin redness leads to more weekly meeting.,No,O_A,strong detergent,skin redness,weekly meeting
930,An increase in buy ticket leads to more see show during ant walk.,Yes,An increase in buy ticket leads to more ant walk and an increase in see show leads to more ant walk.,No,O_A,buy ticket,see show,ant walk
931,An increase in play game leads to more fun time during recess break.,Yes,An increase in play game leads to more recess break and an increase in fun time leads to more recess break.,No,O_A,play game,fun time,recess break
932,An increase in tight gloves leads to more finger numbness during parking window.,Yes,An increase in tight gloves leads to more parking window and an increase in finger numbness leads to more parking window.,No,O_A,tight gloves,finger numbness,parking window
933,An increase in kick ball leads to more goal score during hair grow.,Yes,An increase in kick ball leads to more hair grow and an increase in goal score leads to more hair grow.,No,O_A,kick ball,goal score,hair grow
934,An increase in spicy curry leads to more stomach burn during evening shift.,Yes,An increase in spicy curry leads to more evening shift and an increase in stomach burn leads to more evening shift.,No,O_A,spicy curry,stomach burn,evening shift
935,An increase in fast sprint leads to more knee soreness during training day.,Yes,An increase in fast sprint leads to more training day and an increase in knee soreness leads to more training day.,No,O_A,fast sprint,knee soreness,training day
936,An increase in tell truth leads to more trust build during leaf turn.,Yes,An increase in tell truth leads to more leaf turn and an increase in trust build leads to more leaf turn.,No,O_A,tell truth,trust build,leaf turn
937,An increase in fix roof leads to more dry house during storm pass.,Yes,An increase in fix roof leads to more storm pass and an increase in dry house leads to more storm pass.,No,O_A,fix roof,dry house,storm pass
938,An increase in screen flicker leads to more headache onset during pickup window.,Yes,An increase in screen flicker leads to more pickup window and an increase in headache onset leads to more pickup window.,No,O_A,screen flicker,headache onset,pickup window
939,An increase in frayed cable leads to more charger failure during summer session.,Yes,An increase in frayed cable leads to more summer session and an increase in charger failure leads to more summer session.,No,O_A,frayed cable,charger failure,summer session
940,An increase in carbon emission leads to more acidity level during ocean warming.,Yes,An increase in carbon emission leads to more ocean warming and an increase in acidity level leads to more ocean warming.,No,O_A,carbon emission,acidity level,staff meeting
941,An increase in hit nail leads to more wood join during shed build.,Yes,An increase in hit nail leads to more shed build and an increase in wood join leads to more shed build.,No,O_A,hit nail,wood join,shed build
942,An increase in pay debt leads to more stress low during fiscal year.,Yes,An increase in pay debt leads to more fiscal year and an increase in stress low leads to more fiscal year.,No,O_A,pay debt,stress low,fiscal year
943,An increase in sleep well leads to more feel fresh during road work.,Yes,An increase in sleep well leads to more road work and an increase in feel fresh leads to more road work.,No,O_A,sleep well,feel fresh,road work
944,An increase in long commute leads to more stress rise during school recess.,Yes,An increase in long commute leads to more school recess and an increase in stress rise leads to more school recess.,No,O_A,long commute,stress rise,school recess
945,An increase in gym overload leads to more muscle soreness during clinic hours.,Yes,An increase in gym overload leads to more clinic hours and an increase in muscle soreness leads to more clinic hours.,No,O_A,gym overload,muscle soreness,clinic hours
946,An increase in repetition count leads to more form precision during skill mastery.,Yes,An increase in repetition count leads to more skill mastery and an increase in form precision leads to more skill mastery.,No,O_A,repetition count,form precision,coffee break
947,An increase in sour candy leads to more jaw ache during study period.,Yes,An increase in sour candy leads to more study period and an increase in jaw ache leads to more study period.,No,O_A,sour candy,jaw ache,study period
948,An increase in hot sauna leads to more skin dryness during payday cycle.,Yes,An increase in hot sauna leads to more payday cycle and an increase in skin dryness leads to more payday cycle.,No,O_A,hot sauna,skin dryness,payday cycle
949,An increase in soft pillow leads to more neck stiffness during maintenance day.,Yes,An increase in soft pillow leads to more maintenance day and an increase in neck stiffness leads to more maintenance day.,No,O_A,soft pillow,neck stiffness,maintenance day
